"serial","unique_itc","accel_delay","Cluster","choice","total_time_ms","looktime_index","mean_payne","payne_ind","ll_time","ss_time","ll_amt_val","ss_amt_val","ss_delay_type","itc_no"
132009,"b2 weeks4 weeks$51.30$56.40","accel","Integrative","ss",8055,0.0446428571428571,1.36479372490049,1,"4 weeks","2 weeks",56.4,51.3,"not_now",30
132009,"b0 weeks4 weeks$62.10$74.50","accel","Integrative","ll",4397,0.0990990990990991,1.36479372490049,1,"4 weeks","0 weeks",74.5,62.1,"now",35
132009,"b2 weeks6 weeks$48.70$51.10","accel","Integrative","ss",4583,-0.0708661417322835,1.36479372490049,1,"6 weeks","2 weeks",51.1,48.7,"not_now",31
132009,"a0 weeks2 weeks$42.50$42.90","delay","Integrative","ss",4024,-0.145228215767635,1.36479372490049,1,"2 weeks","0 weeks",42.9,42.5,"now",15
132009,"a0 weeks4 weeks$27.10$40.70","delay","Integrative","ll",3887,-0.202218860312658,1.36479372490049,0.5,"4 weeks","0 weeks",40.7,27.1,"now",6
132009,"a2 weeks6 weeks$18.50$22.20","delay","Integrative","ll",5103,-0.418393311523083,1.36479372490049,1,"6 weeks","2 weeks",22.2,18.5,"not_now",2
132009,"a2 weeks4 weeks$54.90$63.10","delay","Integrative","ll",4960,-0.0460251046025105,1.36479372490049,1,"4 weeks","2 weeks",63.1,54.9,"not_now",12
132009,"a2 weeks4 weeks$53.10$55.80","delay","Integrative","ss",4382,-0.20704845814978,1.36479372490049,1,"4 weeks","2 weeks",55.8,53.1,"not_now",1
132009,"a0 weeks4 weeks$57.70$72.10","delay","Integrative","ll",3448,-0.0795993674222456,1.36479372490049,1,"4 weeks","0 weeks",72.1,57.7,"now",5
132009,"a0 weeks2 weeks$52.50$55.10","delay","Integrative","ss",3567,0.0276959340011785,1.36479372490049,1,"2 weeks","0 weeks",55.1,52.5,"now",9
132009,"a0 weeks2 weeks$15.10$17.40","delay","Integrative","ss",4344,-0.213675213675214,1.36479372490049,1,"2 weeks","0 weeks",17.4,15.1,"now",8
132009,"a2 weeks6 weeks$56.20$75.90","delay","Integrative","ll",3878,-0.0530973451327434,1.36479372490049,1,"6 weeks","2 weeks",75.9,56.2,"not_now",10
132009,"a0 weeks2 weeks$62.90$75.50","delay","Integrative","ll",3513,0.00495321959273528,1.36479372490049,1,"2 weeks","0 weeks",75.5,62.9,"now",11
132009,"a0 weeks4 weeks$57.50$59.20","delay","Integrative","ss",4183,-0.0633579725448786,1.36479372490049,1,"4 weeks","0 weeks",59.2,57.5,"now",7
132009,"a0 weeks4 weeks$24.70$27.20","delay","Integrative","ss",4482,-0.0495867768595041,1.36479372490049,1,"4 weeks","0 weeks",27.2,24.7,"now",4
132009,"a2 weeks4 weeks$35.10$43.90","delay","Integrative","ll",4367,-0.208073041806824,1.36479372490049,1,"4 weeks","2 weeks",43.9,35.1,"not_now",18
132009,"a0 weeks2 weeks$43.50$58.70","delay","Integrative","ll",2888,0.182884748102139,1.36479372490049,0,"2 weeks","0 weeks",58.7,43.5,"now",3
132009,"a2 weeks6 weeks$27.80$28.10","delay","Integrative","ss",3952,0.357575757575758,1.36479372490049,1,"6 weeks","2 weeks",28.1,27.8,"not_now",14
132009,"a2 weeks6 weeks$51.90$57.10","delay","Integrative","ss",3936,0.0238095238095238,1.36479372490049,1,"6 weeks","2 weeks",57.1,51.9,"not_now",16
132009,"a2 weeks6 weeks$33.30$34.30","delay","Integrative","ss",4407,0.195979899497487,1.36479372490049,1,"6 weeks","2 weeks",34.3,33.3,"not_now",13
132009,"a2 weeks4 weeks$55.20$82.80","delay","Integrative","ll",3432,0.243243243243243,1.36479372490049,1,"4 weeks","2 weeks",82.8,55.2,"not_now",17
132010,"a0 weeks2 weeks$62.90$75.50","accel","Integrative","ll",6138,-0.0132588974180042,1.12044076836393,1,"2 weeks","0 weeks",75.5,62.9,"now",11
132010,"a0 weeks2 weeks$52.50$55.10","accel","Integrative","ss",33247,-0.108010148604567,1.12044076836393,0.571428571428571,"2 weeks","0 weeks",55.1,52.5,"now",9
132010,"a2 weeks6 weeks$33.30$34.30","accel","Integrative","ss",7688,-0.0929668552950687,1.12044076836393,1,"6 weeks","2 weeks",34.3,33.3,"not_now",13
132010,"a0 weeks4 weeks$24.70$27.20","accel","Integrative","ss",7086,-0.215640501896703,1.12044076836393,0.5,"4 weeks","0 weeks",27.2,24.7,"now",4
132010,"a0 weeks2 weeks$42.50$42.90","accel","Integrative","ss",6189,-0.178433889602054,1.12044076836393,0.5,"2 weeks","0 weeks",42.9,42.5,"now",15
132010,"a2 weeks4 weeks$35.10$43.90","accel","Integrative","ll",6411,-0.378367177786987,1.12044076836393,0.333333333333333,"4 weeks","2 weeks",43.9,35.1,"not_now",18
132010,"a2 weeks4 weeks$55.20$82.80","accel","Integrative","ll",4699,-0.057886351566649,1.12044076836393,1,"4 weeks","2 weeks",82.8,55.2,"not_now",17
132010,"a2 weeks6 weeks$51.90$57.10","accel","Integrative","ss",8169,-0.0782778864970646,1.12044076836393,1,"6 weeks","2 weeks",57.1,51.9,"not_now",16
132010,"a2 weeks6 weeks$18.50$22.20","accel","Integrative","ss",6929,-0.25206475057813,1.12044076836393,1,"6 weeks","2 weeks",22.2,18.5,"not_now",2
132010,"a2 weeks6 weeks$27.80$28.10","accel","Integrative","ss",6900,-0.088833194096352,1.12044076836393,1,"6 weeks","2 weeks",28.1,27.8,"not_now",14
132010,"a2 weeks4 weeks$53.10$55.80","accel","Integrative","ss",4108,-0.00963552576455802,1.12044076836393,1,"4 weeks","2 weeks",55.8,53.1,"not_now",1
132010,"a2 weeks4 weeks$54.90$63.10","accel","Integrative","ll",11231,-0.283379586802343,1.12044076836393,0.714285714285714,"4 weeks","2 weeks",63.1,54.9,"not_now",12
132010,"a2 weeks6 weeks$56.20$75.90","accel","Integrative","ll",5548,-0.333333333333333,1.12044076836393,0.333333333333333,"6 weeks","2 weeks",75.9,56.2,"not_now",10
132010,"a0 weeks4 weeks$57.50$59.20","accel","Integrative","ss",5007,-0.326457754859183,1.12044076836393,1,"4 weeks","0 weeks",59.2,57.5,"now",7
132010,"a0 weeks2 weeks$43.50$58.70","accel","Integrative","ll",5855,-0.274027459954233,1.12044076836393,1,"2 weeks","0 weeks",58.7,43.5,"now",3
132010,"a0 weeks2 weeks$15.10$17.40","accel","Integrative","ss",5843,-0.188112344872632,1.12044076836393,0.5,"2 weeks","0 weeks",17.4,15.1,"now",8
132010,"a0 weeks4 weeks$27.10$40.70","accel","Integrative","ll",6668,-0.288888888888889,1.12044076836393,1,"4 weeks","0 weeks",40.7,27.1,"now",6
132010,"a0 weeks4 weeks$57.70$72.10","accel","Integrative","ll",5867,-0.258004926108374,1.12044076836393,1,"4 weeks","0 weeks",72.1,57.7,"now",5
132010,"b2 weeks6 weeks$48.70$51.10","delay","Integrative","ss",8686,0.211290322580645,1.12044076836393,0.2,"6 weeks","2 weeks",51.1,48.7,"not_now",31
132010,"b0 weeks2 weeks$55.30$69.10","delay","Integrative","ll",5865,-0.0323353293413174,1.12044076836393,1,"2 weeks","0 weeks",69.1,55.3,"now",24
132010,"b2 weeks4 weeks$19.60$19.80","delay","Integrative","ss",7766,0.0944030747057411,1.12044076836393,0.6,"4 weeks","2 weeks",19.8,19.6,"not_now",25
132010,"b2 weeks4 weeks$51.30$56.40","delay","Integrative","ss",9991,-0.38268156424581,1.12044076836393,1,"4 weeks","2 weeks",56.4,51.3,"not_now",30
132010,"b2 weeks4 weeks$33.60$45.40","delay","Integrative","ll",8206,-0.255373406193078,1.12044076836393,1,"4 weeks","2 weeks",45.4,33.6,"not_now",27
132010,"b0 weeks4 weeks$43.90$44.30","delay","Integrative","ss",5477,-0.108989657915672,1.12044076836393,0.333333333333333,"4 weeks","0 weeks",44.3,43.9,"now",29
132010,"b2 weeks6 weeks$44.20$66.30","delay","Integrative","ll",5082,-0.153272576636288,1.12044076836393,1,"6 weeks","2 weeks",66.3,44.2,"not_now",21
132010,"b0 weeks2 weeks$46.10$50.70","delay","Integrative","ss",7088,-0.158039647577093,1.12044076836393,1,"2 weeks","0 weeks",50.7,46.1,"now",26
132010,"b0 weeks2 weeks$22.10$33.20","delay","Integrative","ll",5672,-0.107178968655207,1.12044076836393,1,"2 weeks","0 weeks",33.2,22.1,"now",36
132010,"b2 weeks6 weeks$68.30$85.40","delay","Integrative","ll",5114,-0.1073703366697,1.12044076836393,1,"6 weeks","2 weeks",85.4,68.3,"not_now",33
132010,"b0 weeks2 weeks$45.70$47.10","delay","Integrative","ss",6691,-0.0842105263157895,1.12044076836393,1,"2 weeks","0 weeks",47.1,45.7,"now",19
132010,"b2 weeks6 weeks$44.80$51.50","delay","Integrative","ss",14940,-0.107874274449677,1.12044076836393,0.166666666666667,"6 weeks","2 weeks",51.5,44.8,"not_now",22
132010,"b2 weeks4 weeks$15.70$18.80","delay","Integrative","ll",9154,-0.136440677966102,1.12044076836393,1,"4 weeks","2 weeks",18.8,15.7,"not_now",32
132010,"b0 weeks4 weeks$62.10$74.50","delay","Integrative","ll",7824,-0.0279783393501805,1.12044076836393,0.5,"4 weeks","0 weeks",74.5,62.1,"now",35
132010,"b0 weeks4 weeks$31.40$42.40","delay","Integrative","ll",14357,-0.0979352986640168,1.12044076836393,0.75,"4 weeks","0 weeks",42.4,31.4,"now",20
132010,"b0 weeks4 weeks$42.40$48.80","delay","Integrative","ss",6002,-0.252562225475842,1.12044076836393,1,"4 weeks","0 weeks",48.8,42.4,"now",34
132010,"b0 weeks4 weeks$36.10$37.90","delay","Integrative","ss",6695,0.131359149582384,1.12044076836393,1,"4 weeks","0 weeks",37.9,36.1,"now",23
132010,"b2 weeks4 weeks$42.90$44.20","delay","Integrative","ss",4587,-0.106918238993711,1.12044076836393,1,"4 weeks","2 weeks",44.2,42.9,"not_now",28
132011,"a0 weeks2 weeks$42.50$42.90","accel","Comparative","ss",13802,-0.227777777777778,-1.32982248426726,-1,"2 weeks","0 weeks",42.9,42.5,"now",15
132011,"a0 weeks4 weeks$27.10$40.70","accel","Comparative","ll",12419,0.172447968285431,-1.32982248426726,-1,"4 weeks","0 weeks",40.7,27.1,"now",6
132011,"a2 weeks6 weeks$18.50$22.20","accel","Comparative","ll",10519,0.190522431540105,-1.32982248426726,-1,"6 weeks","2 weeks",22.2,18.5,"not_now",2
132011,"a0 weeks4 weeks$24.70$27.20","accel","Comparative","ll",17974,0.199926699651823,-1.32982248426726,-0.333333333333333,"4 weeks","0 weeks",27.2,24.7,"now",4
132011,"a0 weeks2 weeks$62.90$75.50","accel","Comparative","ll",12354,-0.026403743315508,-1.32982248426726,-1,"2 weeks","0 weeks",75.5,62.9,"now",11
132011,"a2 weeks6 weeks$27.80$28.10","accel","Comparative","ss",12562,0.198030808321423,-1.32982248426726,-1,"6 weeks","2 weeks",28.1,27.8,"not_now",14
132011,"a2 weeks6 weeks$56.20$75.90","accel","Comparative","ll",9492,0.201514741682445,-1.32982248426726,-0.333333333333333,"6 weeks","2 weeks",75.9,56.2,"not_now",10
132011,"a2 weeks6 weeks$51.90$57.10","accel","Comparative","ll",8919,0.113869579609401,-1.32982248426726,-1,"6 weeks","2 weeks",57.1,51.9,"not_now",16
132011,"a2 weeks4 weeks$35.10$43.90","accel","Comparative","ll",11088,0.554224333815327,-1.32982248426726,-1,"4 weeks","2 weeks",43.9,35.1,"not_now",18
132011,"a0 weeks2 weeks$43.50$58.70","accel","Comparative","ll",10526,0.507448789571695,-1.32982248426726,-1,"2 weeks","0 weeks",58.7,43.5,"now",3
132011,"a2 weeks4 weeks$53.10$55.80","accel","Comparative","ss",10970,0.115304948216341,-1.32982248426726,-0.333333333333333,"4 weeks","2 weeks",55.8,53.1,"not_now",1
132011,"a0 weeks2 weeks$15.10$17.40","accel","Comparative","ll",10295,-0.333438485804416,-1.32982248426726,-1,"2 weeks","0 weeks",17.4,15.1,"now",8
132011,"a2 weeks6 weeks$33.30$34.30","accel","Comparative","ss",13152,0.641713747645951,-1.32982248426726,-1,"6 weeks","2 weeks",34.3,33.3,"not_now",13
132011,"a0 weeks2 weeks$52.50$55.10","accel","Comparative","ll",10898,0.378451013926215,-1.32982248426726,-1,"2 weeks","0 weeks",55.1,52.5,"now",9
132011,"a0 weeks4 weeks$57.70$72.10","accel","Comparative","ll",10534,0.35792507204611,-1.32982248426726,-1,"4 weeks","0 weeks",72.1,57.7,"now",5
132011,"a2 weeks4 weeks$54.90$63.10","accel","Comparative","ll",9378,0.327330508474576,-1.32982248426726,-1,"4 weeks","2 weeks",63.1,54.9,"not_now",12
132011,"a2 weeks4 weeks$55.20$82.80","accel","Comparative","ll",10762,0.243995510662177,-1.32982248426726,-1,"4 weeks","2 weeks",82.8,55.2,"not_now",17
132011,"a0 weeks4 weeks$57.50$59.20","accel","Comparative","ss",10050,0.151076466221232,-1.32982248426726,-1,"4 weeks","0 weeks",59.2,57.5,"now",7
132011,"b2 weeks4 weeks$15.70$18.80","delay","Comparative","ll",14105,0.324043793544718,-1.32982248426726,0,"4 weeks","2 weeks",18.8,15.7,"not_now",32
132011,"b2 weeks4 weeks$19.60$19.80","delay","Comparative","ss",9561,0.0408677125702111,-1.32982248426726,-1,"4 weeks","2 weeks",19.8,19.6,"not_now",25
132011,"b0 weeks4 weeks$62.10$74.50","delay","Comparative","ll",8233,1,-1.32982248426726,-1,"4 weeks","0 weeks",74.5,62.1,"now",35
132011,"b2 weeks6 weeks$44.80$51.50","delay","Comparative","ll",15309,0.295250158328056,-1.32982248426726,-1,"6 weeks","2 weeks",51.5,44.8,"not_now",22
132011,"b2 weeks4 weeks$33.60$45.40","delay","Comparative","ll",10009,0.394323054931591,-1.32982248426726,0,"4 weeks","2 weeks",45.4,33.6,"not_now",27
132011,"b0 weeks4 weeks$36.10$37.90","delay","Comparative","ss",8914,-0.098478222844149,-1.32982248426726,-0.333333333333333,"4 weeks","0 weeks",37.9,36.1,"now",23
132011,"b0 weeks4 weeks$31.40$42.40","delay","Comparative","ll",9325,0.444008451554482,-1.32982248426726,0,"4 weeks","0 weeks",42.4,31.4,"now",20
132011,"b0 weeks4 weeks$42.40$48.80","delay","Comparative","ll",12163,0.533754843973078,-1.32982248426726,0,"4 weeks","0 weeks",48.8,42.4,"now",34
132011,"b0 weeks2 weeks$55.30$69.10","delay","Comparative","ll",11552,0.770170363227258,-1.32982248426726,0,"2 weeks","0 weeks",69.1,55.3,"now",24
132011,"b2 weeks6 weeks$44.20$66.30","delay","Comparative","ll",8691,1,-1.32982248426726,-1,"6 weeks","2 weeks",66.3,44.2,"not_now",21
132011,"b2 weeks6 weeks$48.70$51.10","delay","Comparative","ss",18190,0.0776021643172433,-1.32982248426726,-0.5,"6 weeks","2 weeks",51.1,48.7,"not_now",31
132011,"b0 weeks2 weeks$46.10$50.70","delay","Comparative","ll",13879,0.723755513547574,-1.32982248426726,0,"2 weeks","0 weeks",50.7,46.1,"now",26
132011,"b0 weeks4 weeks$43.90$44.30","delay","Comparative","ss",12902,0.546437482672581,-1.32982248426726,-0.333333333333333,"4 weeks","0 weeks",44.3,43.9,"now",29
132011,"b2 weeks4 weeks$42.90$44.20","delay","Comparative","ll",12865,-0.119597989949749,-1.32982248426726,-0.333333333333333,"4 weeks","2 weeks",44.2,42.9,"not_now",28
132011,"b2 weeks4 weeks$51.30$56.40","delay","Comparative","ll",8601,0.429380130200962,-1.32982248426726,0,"4 weeks","2 weeks",56.4,51.3,"not_now",30
132011,"b0 weeks2 weeks$45.70$47.10","delay","Comparative","ll",11661,0.387410071942446,-1.32982248426726,0,"2 weeks","0 weeks",47.1,45.7,"now",19
132011,"b0 weeks2 weeks$22.10$33.20","delay","Comparative","ll",6541,0.555295037123877,-1.32982248426726,0,"2 weeks","0 weeks",33.2,22.1,"now",36
132012,"b2 weeks4 weeks$19.60$19.80","accel","Comparative","ll",6275,1,-1.34831159167451,-1,"4 weeks","2 weeks",19.8,19.6,"not_now",25
132012,"b2 weeks4 weeks$33.60$45.40","accel","Comparative","ll",9436,0.0974783590515619,-1.34831159167451,-1,"4 weeks","2 weeks",45.4,33.6,"not_now",27
132012,"b0 weeks2 weeks$22.10$33.20","accel","Comparative","ll",5531,1,-1.34831159167451,-1,"2 weeks","0 weeks",33.2,22.1,"now",36
132012,"b2 weeks6 weeks$44.80$51.50","accel","Comparative","ll",5483,0.520110957004161,-1.34831159167451,-1,"6 weeks","2 weeks",51.5,44.8,"not_now",22
132012,"b2 weeks4 weeks$15.70$18.80","accel","Comparative","ll",8864,0.198169336384439,-1.34831159167451,-1,"4 weeks","2 weeks",18.8,15.7,"not_now",32
132012,"b2 weeks4 weeks$42.90$44.20","accel","Comparative","ll",6598,0.242594675665542,-1.34831159167451,-0.5,"4 weeks","2 weeks",44.2,42.9,"not_now",28
132012,"b2 weeks6 weeks$68.30$85.40","accel","Comparative","ll",5033,1,-1.34831159167451,-1,"6 weeks","2 weeks",85.4,68.3,"not_now",33
132012,"b0 weeks2 weeks$46.10$50.70","accel","Comparative","ll",4649,1,-1.34831159167451,-1,"2 weeks","0 weeks",50.7,46.1,"now",26
132012,"b0 weeks2 weeks$45.70$47.10","accel","Comparative","ll",6249,0.194123819517314,-1.34831159167451,-1,"2 weeks","0 weeks",47.1,45.7,"now",19
132012,"b0 weeks4 weeks$31.40$42.40","accel","Comparative","ll",10692,0.417456359102244,-1.34831159167451,-1,"4 weeks","0 weeks",42.4,31.4,"now",20
132012,"b2 weeks6 weeks$48.70$51.10","accel","Comparative","ll",19593,0.722101673899566,-1.34831159167451,1,"6 weeks","2 weeks",51.1,48.7,"not_now",31
132012,"b0 weeks4 weeks$42.40$48.80","accel","Comparative","ll",8788,0.404761904761905,-1.34831159167451,0.333333333333333,"4 weeks","0 weeks",48.8,42.4,"now",34
132012,"b0 weeks2 weeks$55.30$69.10","accel","Comparative","ll",9026,0.140612725844462,-1.34831159167451,1,"2 weeks","0 weeks",69.1,55.3,"now",24
132012,"b0 weeks4 weeks$62.10$74.50","accel","Comparative","ll",18340,0.0992616899097621,-1.34831159167451,-1,"4 weeks","0 weeks",74.5,62.1,"now",35
132012,"b0 weeks4 weeks$43.90$44.30","accel","Comparative","ss",5301,1,-1.34831159167451,-1,"4 weeks","0 weeks",44.3,43.9,"now",29
132012,"b2 weeks4 weeks$51.30$56.40","accel","Comparative","ll",4661,1,-1.34831159167451,-0.333333333333333,"4 weeks","2 weeks",56.4,51.3,"not_now",30
132012,"b2 weeks6 weeks$44.20$66.30","accel","Comparative","ll",4199,1,-1.34831159167451,-1,"6 weeks","2 weeks",66.3,44.2,"not_now",21
132012,"b0 weeks4 weeks$36.10$37.90","accel","Comparative","ll",4200,0.370394311570782,-1.34831159167451,-1,"4 weeks","0 weeks",37.9,36.1,"now",23
132012,"a0 weeks2 weeks$52.50$55.10","delay","Comparative","ll",5840,0.199128540305011,-1.34831159167451,-0.5,"2 weeks","0 weeks",55.1,52.5,"now",9
132012,"a0 weeks2 weeks$43.50$58.70","delay","Comparative","ll",4244,0.604166666666667,-1.34831159167451,0,"2 weeks","0 weeks",58.7,43.5,"now",3
132012,"a0 weeks2 weeks$42.50$42.90","delay","Comparative","ll",5706,0.548559231590181,-1.34831159167451,-1,"2 weeks","0 weeks",42.9,42.5,"now",15
132012,"a2 weeks6 weeks$51.90$57.10","delay","Comparative","ll",4251,1,-1.34831159167451,-1,"6 weeks","2 weeks",57.1,51.9,"not_now",16
132012,"a2 weeks6 weeks$18.50$22.20","delay","Comparative","ll",5669,0.270131353512279,-1.34831159167451,-1,"6 weeks","2 weeks",22.2,18.5,"not_now",2
132012,"a0 weeks4 weeks$57.70$72.10","delay","Comparative","ll",4310,0.188096574957889,-1.34831159167451,0,"4 weeks","0 weeks",72.1,57.7,"now",5
132012,"a2 weeks6 weeks$56.20$75.90","delay","Comparative","ll",5771,0.435692033822875,-1.34831159167451,0,"6 weeks","2 weeks",75.9,56.2,"not_now",10
132012,"a0 weeks4 weeks$24.70$27.20","delay","Comparative","ll",4103,0.32404603270745,-1.34831159167451,0,"4 weeks","0 weeks",27.2,24.7,"now",4
132012,"a0 weeks2 weeks$62.90$75.50","delay","Comparative","ll",4564,-0.070518266779949,-1.34831159167451,-1,"2 weeks","0 weeks",75.5,62.9,"now",11
132012,"a2 weeks4 weeks$55.20$82.80","delay","Comparative","ll",4094,0.168328445747801,-1.34831159167451,-1,"4 weeks","2 weeks",82.8,55.2,"not_now",17
132012,"a2 weeks6 weeks$27.80$28.10","delay","Comparative","ll",3664,1,-1.34831159167451,-1,"6 weeks","2 weeks",28.1,27.8,"not_now",14
132012,"a2 weeks4 weeks$54.90$63.10","delay","Comparative","ll",3474,1,-1.34831159167451,-1,"4 weeks","2 weeks",63.1,54.9,"not_now",12
132012,"a2 weeks6 weeks$33.30$34.30","delay","Comparative","ll",11464,-0.0270104358502149,-1.34831159167451,-0.5,"6 weeks","2 weeks",34.3,33.3,"not_now",13
132012,"a0 weeks4 weeks$27.10$40.70","delay","Comparative","ll",4804,1,-1.34831159167451,-1,"4 weeks","0 weeks",40.7,27.1,"now",6
132012,"a2 weeks4 weeks$35.10$43.90","delay","Comparative","ll",4056,1,-1.34831159167451,-1,"4 weeks","2 weeks",43.9,35.1,"not_now",18
132012,"a0 weeks2 weeks$15.10$17.40","delay","Comparative","ll",4468,0.548387096774194,-1.34831159167451,0,"2 weeks","0 weeks",17.4,15.1,"now",8
132012,"a2 weeks4 weeks$53.10$55.80","delay","Comparative","ll",4379,0.604166666666667,-1.34831159167451,-1,"4 weeks","2 weeks",55.8,53.1,"not_now",1
132012,"a0 weeks4 weeks$57.50$59.20","delay","Comparative","ll",3410,0.599467731204258,-1.34831159167451,0,"4 weeks","0 weeks",59.2,57.5,"now",7
132013,"a0 weeks4 weeks$57.50$59.20","accel","Comparative","ll",5475,0.305192629815745,-0.738399307820531,-0.142857142857143,"4 weeks","0 weeks",59.2,57.5,"now",7
132013,"a0 weeks2 weeks$62.90$75.50","accel","Comparative","ll",3820,0.371926229508197,-0.738399307820531,-1,"2 weeks","0 weeks",75.5,62.9,"now",11
132013,"a0 weeks4 weeks$27.10$40.70","accel","Comparative","ll",2938,0.547785547785548,-0.738399307820531,-0.333333333333333,"4 weeks","0 weeks",40.7,27.1,"now",6
132013,"a0 weeks4 weeks$24.70$27.20","accel","Comparative","ll",2534,-0.0409937888198758,-0.738399307820531,-0.333333333333333,"4 weeks","0 weeks",27.2,24.7,"now",4
132013,"a2 weeks4 weeks$53.10$55.80","accel","Comparative","ll",5202,0.492091388400703,-0.738399307820531,-1,"4 weeks","2 weeks",55.8,53.1,"not_now",1
132013,"a2 weeks4 weeks$35.10$43.90","accel","Comparative","ll",1928,1,-0.738399307820531,-1,"4 weeks","2 weeks",43.9,35.1,"not_now",18
132013,"a0 weeks4 weeks$57.70$72.10","accel","Comparative","ll",2275,0.439622641509434,-0.738399307820531,-1,"4 weeks","0 weeks",72.1,57.7,"now",5
132013,"a2 weeks4 weeks$54.90$63.10","accel","Comparative","ll",3398,0.385321100917431,-0.738399307820531,-1,"4 weeks","2 weeks",63.1,54.9,"not_now",12
132013,"a2 weeks6 weeks$56.20$75.90","accel","Comparative","ll",3159,0.436052366565962,-0.738399307820531,-1,"6 weeks","2 weeks",75.9,56.2,"not_now",10
132013,"a0 weeks2 weeks$42.50$42.90","accel","Comparative","ss",3712,0.169128508124077,-0.738399307820531,-0.2,"2 weeks","0 weeks",42.9,42.5,"now",15
132013,"a2 weeks6 weeks$27.80$28.10","accel","Comparative","ss",3418,0.528805620608899,-0.738399307820531,0.333333333333333,"6 weeks","2 weeks",28.1,27.8,"not_now",14
132013,"a2 weeks6 weeks$51.90$57.10","accel","Comparative","ll",2387,0.199284009546539,-0.738399307820531,-0.333333333333333,"6 weeks","2 weeks",57.1,51.9,"not_now",16
132013,"a2 weeks4 weeks$55.20$82.80","accel","Comparative","ll",3491,0.139344262295082,-0.738399307820531,-0.333333333333333,"4 weeks","2 weeks",82.8,55.2,"not_now",17
132013,"a2 weeks6 weeks$33.30$34.30","accel","Comparative","ss",2640,0.102597402597403,-0.738399307820531,-0.333333333333333,"6 weeks","2 weeks",34.3,33.3,"not_now",13
132013,"a0 weeks2 weeks$52.50$55.10","accel","Comparative","ss",2122,0.173410404624277,-0.738399307820531,-0.333333333333333,"2 weeks","0 weeks",55.1,52.5,"now",9
132013,"a0 weeks2 weeks$15.10$17.40","accel","Comparative","ss",3024,0.0817174515235457,-0.738399307820531,-0.333333333333333,"2 weeks","0 weeks",17.4,15.1,"now",8
132013,"a2 weeks6 weeks$18.50$22.20","accel","Comparative","ll",2838,-0.0303030303030303,-0.738399307820531,-0.333333333333333,"6 weeks","2 weeks",22.2,18.5,"not_now",2
132013,"a0 weeks2 weeks$43.50$58.70","accel","Comparative","ll",3386,0.294623655913978,-0.738399307820531,-1,"2 weeks","0 weeks",58.7,43.5,"now",3
132013,"b0 weeks4 weeks$36.10$37.90","delay","Comparative","ll",3640,-0.0979563072586328,-0.738399307820531,1,"4 weeks","0 weeks",37.9,36.1,"now",23
132013,"b2 weeks6 weeks$44.20$66.30","delay","Comparative","ll",2429,0.0999225406661503,-0.738399307820531,1,"6 weeks","2 weeks",66.3,44.2,"not_now",21
132013,"b0 weeks4 weeks$62.10$74.50","delay","Comparative","ll",3329,0.165532879818594,-0.738399307820531,0.333333333333333,"4 weeks","0 weeks",74.5,62.1,"now",35
132013,"b2 weeks6 weeks$44.80$51.50","delay","Comparative","ll",2337,0.195987654320988,-0.738399307820531,1,"6 weeks","2 weeks",51.5,44.8,"not_now",22
132013,"b2 weeks4 weeks$42.90$44.20","delay","Comparative","ss",5600,-0.16781836130306,-0.738399307820531,0.5,"4 weeks","2 weeks",44.2,42.9,"not_now",28
132013,"b2 weeks6 weeks$48.70$51.10","delay","Comparative","ll",2907,0.177149451817657,-0.738399307820531,-0.333333333333333,"6 weeks","2 weeks",51.1,48.7,"not_now",31
132013,"b2 weeks4 weeks$19.60$19.80","delay","Comparative","ss",2053,0.470763131813677,-0.738399307820531,0,"4 weeks","2 weeks",19.8,19.6,"not_now",25
132013,"b0 weeks2 weeks$46.10$50.70","delay","Comparative","ll",2935,-0.0245520902455209,-0.738399307820531,-0.333333333333333,"2 weeks","0 weeks",50.7,46.1,"now",26
132013,"b0 weeks2 weeks$22.10$33.20","delay","Comparative","ll",3219,0.177872340425532,-0.738399307820531,-0.333333333333333,"2 weeks","0 weeks",33.2,22.1,"now",36
132013,"b2 weeks4 weeks$33.60$45.40","delay","Comparative","ll",2253,0.420805998125586,-0.738399307820531,0,"4 weeks","2 weeks",45.4,33.6,"not_now",27
132013,"b0 weeks4 weeks$43.90$44.30","delay","Comparative","ss",3772,0.193576388888889,-0.738399307820531,-0.333333333333333,"4 weeks","0 weeks",44.3,43.9,"now",29
132013,"b2 weeks4 weeks$51.30$56.40","delay","Comparative","ll",3084,0.142857142857143,-0.738399307820531,-1,"4 weeks","2 weeks",56.4,51.3,"not_now",30
132013,"b0 weeks4 weeks$31.40$42.40","delay","Comparative","ll",4830,0.0644472897994025,-0.738399307820531,-0.6,"4 weeks","0 weeks",42.4,31.4,"now",20
132013,"b0 weeks2 weeks$45.70$47.10","delay","Comparative","ss",2248,0.203030303030303,-0.738399307820531,-0.333333333333333,"2 weeks","0 weeks",47.1,45.7,"now",19
132013,"b0 weeks2 weeks$55.30$69.10","delay","Comparative","ll",2022,0.551815766164748,-0.738399307820531,0,"2 weeks","0 weeks",69.1,55.3,"now",24
132013,"b0 weeks4 weeks$42.40$48.80","delay","Comparative","ll",2488,0.0718232044198895,-0.738399307820531,-0.333333333333333,"4 weeks","0 weeks",48.8,42.4,"now",34
